name,phone,interest,city,source,consent,status
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMijwNBVV95cUxQbjVRSXNhTEVHRkhOaHltaTdLZ3lHV0d3UmpzYUt5bnd0QjJLMXdSSkRuR1FxeDJuSU44anhJYnY5SE4tdDNOMUI1YkY2bm5UcEc1QTIza2NLNklzLURUMEhDazBKR0hzMFBNU1hidWt6RDJDVnBIcEtQNHRzdDNLbGlNMFpzMHpvLWRjMmNUWV9xdlEtM1pJRWNnX2JPenF5Sl9SWVRsdFZEZ05EVVRfa0pVYkVuUGotR0ozVXFOaEZUSDJDNmpXUE1lSnoyTzgtZElNT2w0bko5YXNwWThvSVhqSl9tR0FWTThzZk5YdTA0M19WYnVnRFlOZU5obThMR2ttVGZGdEdYcFlYME56YjA1a0lDMEdUX1lzQXBVWmg1MTl5WVRhTjJLMnNhMndCVTdhdG16QUNTRkpIVDhaTkFlVlpfTjA3NnVCOGc2TE8wT01IVVJTaVFrbDFUaVdCdExYMUhtZjBsbTRiS0NtNC1zSUdKbUUtVkVRODNqajI0a3F3WWxJQWF2dVBEcG_SAVZBVV95cUxPbXVnbDA3b0pxMEp3aVRnSmpZQnE2MTdLamM4bkVaTG80bnVDYWZGLU82WXMwSUFEdE1kVWdPUUpOdGtCTHBUaDFfYTRZcjRJaW9DMFp0Zw?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMijgRBVV95cUxPeG03ZDNjNWk5bEI1UE1NYmxtbHZBcDZqM0pHekwxc05VbDVKQnRHSUFFM1Y0Njk5UWRNOGd6dFZ3RVlNcWh0VC1mcWkyTEZ1VlZILVFmaEJhNi1HeFZZeGEwNENvcGVCaUNQdV9Ya0lCNzZlSGszbDlrNEYtQVd2Q2FGaXEtVldTX0JPbU1kRXQ2WW1mS2JsbnZ1RkpmT1BPTUs4MF94STFkQXk1aU1KT2VRYVRKUU04eFV4OGNoSnRwVDBXMTZPWXpRcUdVTW1fUWZvWDIxRnFsaWlwMG9aTVRYVkxaeTNTaU9yZmQ1d0dNQlc2dG5xUWtWUkdMeW9rclEzbXluQ0J3SUJqb250bUhqMjY4TE53YUY1S0tObWxOLWlLTkpvMF8ycGdjQU10QTM2eHBUMm1BZmYwTWFneDZxYUhLRGhXYU9DSzVkWjByYmRkR3lYdTlKTERMN3V1VFVHSFRCdE5YYmFyYU83Y0JlOEJ1b01TeldNWmNVem1ad2RQTzgySUxHOERyUU1IMUlRendqbWxaU3J1ekVQdldVOEkxQUM4V0JYQXpnWksxMmZIVHRDRFIwT2VCeWo1TEM5OEtZMlJEMFhsODBHVEg1UU1nUDR5eGJuQVFWa2daN09jX0dSNEkyLVVZX3dMNHdOSTRUeFIxS1F1YjhjdllWNjBhR1JRejVtX3dn0gFWQVVfeXFMUElCZGYwN1VVTHBHSlJaSXh4alpCemhwRFowcGhzNW4zOFN4UVJ2ZkIzRnkwLVRMY1VIU25XVTBfOUxURTFVZ0JZTzZzZmlNaFhwSGowbWc?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMikARBVV95cUxQdS0xS2R2OXlYTXhmTUxGbDNTenFYRnMtVWIzbTEtczQ4cm5tMkVlSzRVTV9LVFdvSnNGQmtIcjd0T0lTLWc1T0kzb2ZXcTBRUDdDSkQ1TU1RNVNjdEcxalNDZDh3STZTa0p2dWRWZzJKbUtfVllrTTlaN0RkLTRVWDdaU1NTVW5jWU9Hajlhd1BWd29jX1pCR1pBMGhKdkxQenZRMTN6ZW05bzh6eWthVW45cTlCMlNJVFFtS3BsLTU2R1BCSzB6V2FXTHNyR0Zwd3pHSVJNdkZWVW12Rk5ldWVvT3RndEFjSUJCSGVvcV9TcVlYY1pfbjhSN0gyQW05M2lab2xGVGRvbURBdFJDWWwtZGxrSzEwWHhTSkppSUZlektQbFE0eWhrd3JEMXdBNmppbW96TGxLVDduWDZocXhFSlRGa3BIN0Uxb1U3cGJGUnFoUmhoUThfTm9aRWFRSUlGY0ZpMEVpMERPc3doZXYwUUdRNFN2WlNOYlU1TWJqTmJ0VUQybTVCREhVVklHSWp3cVVBbWRNVk5fNG1hNTM2NDJuajJSYzZQb25WVFVKMXhBaWVjc1RBLTRGNjkwNUtHZkg5Mnc1eEQ3THd0ZnJFa25XNVhobWJIUFFDMW8weG5GbkhDcEpreGtKd0xPR0NrRUhNOXpOQV9pOG42QjFwZ3NzX3NmZmI4SURLeDDSAVZBVV95cUxPVkVuRmd1TERaa0pZNUdKQy1CSFU4dVBsdVNJem9LQVJBUE5WRmljaWRRWjBVTjZBUWc3cGM1OUl4bVhqNl9xZHk4NUh5ZElXYUtnZFd3QQ?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9JVHJEX2pydXFyZmZmSURCRzBxaGRELUt3Z0lTOTJyMHU0VXFjWmNaM2gwT1ZhSFFPbGtSM2VVNTZjdjA2dnJXaFQxN0tRX3U1R0U4UDM5VENoM3BN?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMivwJBVV95cUxObUd1VWhJNFNaMWk4ck5DT1R1eTg0Vkl3QmdibTg4VklxcGxlTGF6TERkN3pWWmpBb2xYZmlmZEkwV1J2ZkFWQWs4aTJiZ1JRQTBVX0dlbXFBcHEyRDF3VnVsY0Q5QkxsRUEyWUQ3NFdpQkJmanJSRFFPX3RGNHBpcjJxVkhOa0JHVm9qekhEaC1hZnE1dGNpdXR1cHFhcm15LUFkVGgwQVU2ZW42Undzek5qNGx6S1FZYUV1YXBTUVZaYW1CQi11OEdEWlFnOUtidk9VeXgtSm9oOXp1a1N5QzFyVXkwMjNaN3J1U1RUUTVMa191REdxRVFYRkhuQWVxSHVuekVORTNCaERDeHU5Ty1TbWxjZ3ZRXzZyTUNzQzAxNGY0Y2dlcDFKVDJvTlQtQXg4c1VVQW92SmRNV0xr?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMi5gNBVV95cUxQNjA4QXZva0xzczRhZTZ2blRSMFdFeDNGX29CTUFVem9HeDJrWHY3LU5ZendSSmNDSWxVbWV4b2V1OU9kU08waDdSVzN0ZXh1NUp4QmstY29ZZGw2NGtLQXk3QmVlaXNjMUlXS1Z1dF9QRVg2Q0lSbG1kVnVyTk9DVUdaSGp5UWo5SGNYTmVSVkNYUFNLR0pwQmJ6UE41VG9Ub2FoYm9TeTF5cTRUZ0tWYm5qNlI3TmxIUW5jY3FyNEQxS3haOHYwMVdFa1BEVHlEbmNOYjgtTlhiQlBELVRTbkpidHE2c19HUWZaZmRua3NNMDdzTFZMaHpxTXo5MVlnZS1POVpZOVJ3TG9Jdlo3YVM4NVFUdmFFTXU5aUhKakxwZUdKVlJGelhqNWpRR1hfREdjMGg3R01DS3pSbEVrNTdSeFFLMExXbzcxdzJ2QXdBblBGcVVPV2Rpa3BkSi1JWmNiZ0F2R0JtekR4N2dJUmI0NllXMjJQcmM1Z2pyRExxbFAtTk0tYUltdkFqbW5ZS2Vqc25uMnlIdkNydzFjRUNnQnZDLWRXNDhYMV9BbVhFMmRvODFadkhISkdnc3o0alZST25UMUtqWDZ1cDBMODAwaW1IblQwTkltZlMwUmplMmduYXfSAeADQVVfeXFMTTNyc05wN291MkZsMl8tV3FMUEpiMmd6NF9tX1E1M0hVdXVuc3dMWmpoTEVMRVkxVFA3Ul9lZHB4STZDU2RxZFNUbXBtUmJaX3RlMWNIZGwwNnFlMEdGUk5fYTNLSjY1ejhwYVJsanRhQnlFQ1FTbmc3RG00a2hxRzlpY2I5Rmc2d2FQLXBRZE5kU1RhTkVwUlVWUDZpV1JoUHZkT0RLVURhMHgzMUVxdjBiUzRzWldtdnZoUlV4aGNIazVwQXdQSnFwdVZGSTE1TU00cVo0N1N5VDRtRXFZSXdoWmNyWWVSNUpyamt4Y2FhM25qQjBRT2xqNDdRM1FzekFMUUEzbHNvYnVENU1tZEpJZmVLUmJOS2RaWUtNX1JsdmxUTGNIQ0dhaXVvVG1raERjRXJscmM3b0s4Mk1lTzh2LWdXMlhLaW12OVd4NDNSV3A5RjZJQ3B4Ymd1YjVWNk13Uk5KWmNYdEtjelV2cDhaRFhaNm4xeklHRVdvWTJIeml6QkxrczBHSjJxTm5UTGlyVG9TZmotbjJaMG56ZmVxbFZuZTV3NWxndldXRjlpVXFmSkZ2TkFSajJ3TlZhN3N1RDQ3MERZNGwwQjBxZEd2Zk1yY2I0ZnJPemY4ZUZ5?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMimgRBVV95cUxOZUhHV203WWVsS0ljUDNkb09PVDVkSFIzT0F5RW5nZVRKYWoySWRUTzdoRkZxV3Z6TTNhbTFFZmFTdE5SaHlMWkJVdXJPVTk3UXF1YnZ4VjZmdVpXMzN3eHVJM2J1dThlRkRRY3gtZ0d0V2VnVlpMZmtqcnQ0dmhlWmlYYUR6X3U5MW1DOGY4RTVhOHlSUFBxTEoxT3ozVjdHN2J6R2lOekU2bWdpOGNsN2FxaHBwaXlNbG5Qc09CTTZRUm5jMVZ5UUxTZHcwa0hlb2tQTzQxZEowTW8wNUVKY19YYWxRZDYyd2dKZDlMWHBKUF9MLTJHbzBlRWZCWDFNRDAxZkxmeEw0OTYtRUNKWEVPQ3pXN1d4LVFXanotUlNZR3pud21ibkNUeWtDMjFaOG5EeGh1UlRtSGRiQTdsaWlTaWp1MXpWTUZ6d0ltVGlDeFRmMXpNT21POUh1QmF6a2I2cXhBWE1VQTg2RnBDWUJfZW1UcFRFcHNQWGFONmhLb1FEcS1MTEF1UEw2NDRlNVFXeTRaWS1FVWtfY0x1TjlfLWJnekUxaHl5VzhFaWJvVURObXBWSDRkZUZiU0FvRjJ5aE5PU1BWSDgwTDluRnJPVW9TMUc3NnpnVHFIRDh6c1BENERlUU5pdWM0QWlZMURpbmdkY2FMNEZIT1huS2dxUldyOWlUV084TnBNOGdVWFdNVnQ1WmxB0gFTQVVfeXFMTjVUc1Q0blZGbE9xVFdET2NDZGpLa2hjT3NyWjZOV3gxVU9wSG5SaFhHRkZwUlJxdlpRVkpKZUdWWDVTa3A5OHE5VGx5NGwza2FaQWc?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMi0wJBVV95cUxOaEN2TFFJT2ZJWWtCTXZfZ0xIQVVHaUZSRnE2dTFEVVhIRU9KbTU2RTE0N1R6ZFhmaGF0MkJmLWU1MHRlYmgyM1B5UjZMaWFxeXZDMk1BSTFWUGRTbm55ajJrY1FUV0xTeldMZ1pZdDFLbWU5QUtqN3VlUkkzdFpsM1ZkSzhjS1gyRFJYWm1kdktqMjAxQ0oteEdWVDBQT1pEOEJiUlk3LThNNElxQ3hsZGtKenR0Rm9oRmRrbDlFLTRZalIyNkJ0ckNSRFQwRS1qaFJfN0RBQjVsM0xFZjM1U2xER1VvX3MtRXQ0dUdPczR0UV9vQnJFanJxbDJDNm11TjF0SndMaWhFc3ZFejJWQ09uT0lER0g5Znh3Qy0yNFFwUkpmT3dRdTZXdUJUVEJfUFV5MGd4SWhTMndpaFVYRExwV3FWUnRUTkhlWDVadWxfck0?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMiigNBVV95cUxNcXNDMURKcVZrQXNRZlVwOHR4NHRmakVaTkRjTURtQ19YZXdvSDB3YlhDSERtWmgydF9vSWszREtzdkM4LXFxOERUdU9PbjJKX3pia3luTHI1cWl4TWdjc1htaEx4YlgxQ2c2a2I5SnNjTkxOOHZobENnLThqeGEtSTRlS2NmdV9oRHYtdWtjU0xCbUNBeHlBSWZCU2NMQkt0THFvY28yREtMMzJLb3NDRUdHTnhmZXRKbUZ0TTA1N2p1bTZFbzJ5TFUyUHhDR1E1YUl1YkctRWlteWFfU0dCcUxFWE1ZcE1vc05QdkJGaS1sUzhTR2FGalYyTnJkRF9HRHpCMUNTR21TeTZwZl9NRmZUT0pqOXB0dnFEWUtQSGh2dFNLODlSNDJxODJGVDY0MXJNSEJKTlYxLUdJZ2VBTndVdlhoWHliOEtvZXpMWG5NcERvRlVoZXhGeWRWWE9aMWFycVMxblNONmw1d1dpbGtpUE5yamUxWEllMlNzN3EwMV9VNmJndHRn0gFWQVVfeXFMTUxCQlcyRDdQYUZGNEtIdTc4WXNhSVBmZ3NOQ0JfRlo0TmN5dEp1NnVzV0RJRkNRSEdhc0oxQTM0WGtUWlBDRERVMU5MY1ZmclNyb0ZERXc?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMibEFVX3lxTFBoVFBhYTZDOVY4a1I2WFdFZFdqa1BRbG00b1c0NXRTal9wNUsxMFluWWRwRDl5Ulk3bnBVYzhpa1BwN1NWMG41WmRYeFY4UW5FWHB3amtDdExXZ0xrWFJCU3RaenF1dFEzb19mbA?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMiygJBVV95cUxNdi1WODlWYTVlTnRqeHI0V05WLTdKRFEwbHZlZEc1bWVEOE9qU0Roc0tlaEVFenphTlFWaENwbFZsWDNCOHYtOVJlM1Y5a3BzRERnTEQxVTg4dWhrU0o0b3Nvc3ltV1I0MTNicU5CSmdaLVRMRTdBc0hfS1d6LWNCVENWU210Rk1PUXY1Rzg2X2NpRUNEWEVEQ1hYWjVRZjJrVXRCY0h2TnhTT3lSX204bmtZekEwX2FlN1lHS0RDWU9raDUtamExWEFpRXJ2ejBycjY3SUFYNWFKZy1SRm5jMkotOEM0LWkzX1l5QllINmJzZHpic2d4azNDcmhwTDNZSUF2X0pzckdrZFdxVlJSTXV1OF9DU29OWjhzXzFvbDQ4TEEzT1MyLVJSdHY2M3V5Sjd3ZmZ5WXh6WkJ1N3VIbTh0b295aW9ZSHc?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMijAJBVV95cUxQNEZRMlFKVmExZHZnR3lvaWpGU2hsZXJOZ2ZFbFAtLVhVSkVCSmxoTmJjVjJtWjlQdV9FZFFTWVNKQTdqWFlZNE9ycGg5Uk1WV3kyeGJEMzJRbVNwUFo2eEVoZnI4UEJieFJCd3BYRDBaZ2tXWUJqbWJsN19CYTlSakFJdE42cWVHQWFQN2h4QTRtVjRNOHR3OVFnbnFTN1B0bFJqNGhsT2J0aTI3T0Y0dXhTM25HRGlBYVgyQ3VIVU1ESVAxZmNEQnFBZ2g0V2JEcW1aUml4bGdPNG5SZ0NKNW5PdzM4bXhkT19XY0ZzeHRTNzFwU1E2dHhmTzVnYVo0bWJDaHR0N1g2U0t3?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMi_ANBVV95cUxQbkZJQWp5SV9aUG5TcFdGUjN4d1VKUVZNNTJtY2xUdWJtb1RseWJmdE5sTHR0SXM0TFF3T3ZyckNHeHdPVUdCc3Q1ZThhR1NnTm5MWVBoODNyam40RjAzQ2J2VDBwRDZZekNzN1dxVk9CUTY0UVZDekFIODJhTHVKUW8wWEtXTzhYNGNPWXlsa1F1UENkSnZ6c2V6Y0FFeHZ0RjBHSWY1YUtSaEhIX0pod1JZalJMbDFsR21GYXdjSkNFYkY5elZPQ0xheE1QTFV5Z1dtQW5IeDd1dEJnbUpTR1Q1YXJCLWQzSU5jcERha0JaVVUyTWk5QndiMlZ4YVZUdl85bHJuZlQyMjE5eEtZTkdWbHY5U2hldS12bWV4NFRwbXNaRnNrMDZMcWp2QUwxVXBDR0pJSkJpNDNHN3dia053a01QcDNRRFlxZGJDUWJ1QmstcWZ2WjJ3UGwxZVRWbk1POVVqV3FnOS1XYWdHRFJNWW9ocnpBMnBGbnRrWXpJalB5QkRENEhQbnV1dVFWaDRHUkJ1OFZ3djcySmNwcjlOOVpseDJVanBvaEkxZnJNRHVkSExSUkVkNFRiWnpKUW5nRjFqMEFZRDk2WFhjS0hIVTJiM0x1U0x1RV9DdzhoaTlUR2ZJVWdVa0MwSDJYSFdUY1B4SjV2a2Zp0gH3A0FVX3lxTFBaUXVyRW5EaEdXc19FTWY2bTRCSTVpTEhadW9JQzlpaTNtYk5fa0hGTnFJdnpWX1RacEs4b0VaODFuakFhR2o1R0xxX0kySzQ4OG5FaDdocS1xd2VZRVNNZmM4d0F5Y3BodWM4cjRXQkxTNThDbk5tajJZUkRBZ29pTV8wWjl4RXVrcS1VVmpRSlNCcTZZRDZtamVOLTU2MUt4cmZpMWxHOGRIWTVRdFdFaFpCSHNuWUxmeW9LUTF4RTU4d3dDUlQyM2dZRm93NWtTamtHMFlvNUlpWG9wcElnM09ldmlhUjB6WVVta2NkWUdJal9ZMlh0NERXWnl3NGhGOWp0d1QtYmlwSXRvQjh5V25WMVRYS2g4bTZTbG04ZFpibllLbXBiQU50ZGdqY1QxX1BiYjNMRGItVFpRcURVMHJUVjJvcjZTQ2hMcWUzVVYyVkRHeGpuelVfNEpSVG02WFRKQ1NGTHhYYWwtd3ZTbjFPX3VjOHFXUU0yM3U0eEM4RExzWWFrYmdqeHNhcFVfMW9sV3VhWWloSUhkVVZfa2Ixb1o3aVFKRjhCN2Y3X3NLNm1jak5RYTUzaGhvRExXaWt2cmNoNkNadEV0WUlUSEtEdnpxdkZEM1ZzeGMtZDNXQVJaRmV2QTVfQm1QX05HTkdMSjhF?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMijgRBVV95cUxPbloyaXJxVTFqY3VDOU92cHdDVm53VEtVXzdTcngxQ3RrOFVoRkZxSTQyTUxjbjVIS1Y2TjZjdU5XdGFIZjV2Y0tiVGljb190NW44RnFQNGMwMkhZUnBVLXl4bUZPd25kWEJCZ2lmR1plTVkwUEY2TzVTTFJSLVd0QTIzeUFpQUhQWWx1bEZYeXRrNHk0Wk5mQVdtaFNtRFctclZibHp1TTlfS01tc3RlSkdNejFkellkRU4zX1labUU4R1AtX3d3aWpQc0NpclRjV251ZFpmYW9YVzBvTDhTV0VFWDdXY2FaYjRXSEhIQnhCV2RibEZNb1g1RTBKcGt4dkFKamxoenA4eHBhUUJpTE1UaFZnSTNadUhOaTJib0pNY2NBakpEWFI2VWdSNXctb0p3aXpDRHQyS2doZHZFX21ObHVKVzYyN1V5WksxcFRGY0ZvN3Fsdk5CbVJ0ZWhYcERFdV9LR0tuOWRudTBQUGhRZUpmanRNZUhteThPWHdGdXVmaThvb0daQzl1b3RkZXhBZDBLUFdVX0ZiblVGc25BX01NUDF5TktaZnVMeS1ya2E5Z2JHTkM0aTVqYjNyRkpMcUJoZUdNZzVianlhWWMzZ2FFOU90OWtBeWdLdkZsd2xTU3lKbDVjNkNlODdrVWE5aWtMRkw3QkMxamlpSHhTR1I2aVVMREdZSDJR0gGIBEFVX3lxTE1PQ0JVRFBkS09TUW91RTBSRXZXNVVIWllvZmFhdDlGdWZMaWR1N3N6UXJWU2NZUHJpWWYtbHVEM0k5MTdBSzcyVWktR2dzTFJyNURFa0tEVGJFaThYdnh1WG5IMW42LU1fWm1CSFh2MWdSVDZVa09sUXBibWktYWtkMC1GOFRUMm5xY2QwWnFyMlNQNExsdFhpS1ZNeDd5Tkt3S2FNTDlCVkg4MDNsRGtNLXE0am9hZVcyaXlscWZsdy1Ma0QtanRYWTJlaWFYaXhXU3pQM3dtMUdiczJHSkhQUnZSYVpKVWIyTzFTdGRNMjB1dHFqZlZSTU8yYkpmWXRPdHVGQTVmU1ZKSXZIbjFmOFM1TmpLM0VKVW0wZ05HamJlTEVYa3ZOLUQxdXF6ZE4waDFPUy1EY0pPZUlYUGQtUDFlM1ZrU0EyNlhSRkRSN3c3S1BHaXVwZjZSaTdNQjJ4dVlhX3J1WnFLd0JMckh2bWZlRjkyWm9ZdFJXMUIzcHVaNXpUUGVGZWlNaHllc2x4ZWRwUVdMUTQ1bnloTzhBRXNKaWFtZE42OUh5Um0tdy1YNWQtQVVZUmtOdGNRX1B6NnVsUmdRVjFBOHJ1Y01SVlYwbWJEMHh3T2l3SU5aZ2U0S2tySld5XzBWQUpwemRDOW9DZlBlZlJiZkdFckFUM21KVU9tdmo?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMixAJBVV95cUxNRHNsOUYtRllWLTRBTjZyU2pqdzAzVE1pUi1ENlp4YWFSUnVjNW9wNExnS2djR1NhVGIwUmdwUlRnSDNpTlEwNVFrVVh4c2dGdlYtNHdCblBtRWJlLTZuUXZlR010Z2ZIVnhvcHRya2dzX01UbHctQTJTS0FUeHlYaEZaaGY2eGx5TjV6dEhjdFVweDFSTEdpeWFMREFsTUlENU1GelpGRGVCUmEwVGE1U2ZieEFxTnB4NlE3ZXN4eEZZVUYwWlhveGwzLXdIbzBhUkR4ZXUxVFE5Mk5yNGhNTFlram5nRHlNVVRPb2xDN3Vtd3RzVG1IQnRuUXZuSGwzUHNSZlEwejdTdXpPZVUzbU9uRFFzUTdYbVVQdHdmaXlGMGVoTUQ0blpkZ3UwUTZCVTFweVYtN2VwM0VTOHdyZzFLeFg?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMiVkFVX3lxTE50Mkx6UW95SjJ1TkVVZVA4Q2RQU19sZ3lTX0x0cjBUcFZYN3ZXRWFjNEpVMFE3YjJZMVZkUDVkTkZ6a2ZnQzV0LUNiOWM0OXgzVy14Zkpn?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMirgRBVV95cUxQSEFWYVFoOGlDMG9FT09lUWNfOUtveC13aGV0aDRoOEF6cWtnQUVCY3NDeWhyZjVQamFvSnp5MlN5UGNGQnhLRVJZUEMzQzJLckd4MlRmUXRVUWNwQ3lWWDdNYlJzdDNKUUlBSlFUVmhnNE1TaHlESi1mTUd3T1U1aEJISlBJRTVON0N4eEs2THJUQnJBSGg4azBFWkUwa0Fsb3RXV3VmZVRWNDNiZEU0QXloSEQ2Yms1X0cwSFo3UE9aM1dNMllXd21UbVAzWWRTRnhiNTI5YVNQaEY4TU5fa1d0QzB1N3lfV0MxWlF4bVBZN20wOG96ZGxLakJJWHR2VUJad25EYWswTlNHb0FPSE00ck1ocktYRnN1V2V1bWNRWlJ2S2NaSHBQLVZXV2RCMjZIemtyeE9KNTRLeV9faUpNWXc2RldGNnJ1Q1k2eUplRG1VWlFld3pqQmdudXdhZUZxUlJ4LTBKM1dNV0c0bGR1X0ZNZDVnNmxXUTF1b1plWmU0YnNkRjZPRGhqWTJCUjdvZ2d0TWxUcVlKajRmY3RhYXA5S3dMdzYxZzlXa1ZaZFNfSExiZGxVdFFydWxaMmRQZUFfc05hdm5ZRGZHRFZ4eEI3QjJETkUwMTdBSjZ1dzJxTFZ2clNaRHg0YTFhb0tNTlM2aFJJSHFfTDVzM09zNm5DVlVaT3lkVWdjM0x2Q2VzdnlIRUllSDM1TURUdnNKYXV2ZGVtWVp1X1HSAagEQVVfeXFMTWRGMUF0b0NBQWMwbzR5SHliWHQtZXVBUHFOM3pUblFPNFFzVVE2amR0bjluTzh2cTBLRTBvVWxBQy13MS1fUHhua1VLV1lWNk1RZ1N4d3FoY19TTHVWRlFHUlplci1ybGZORHRfTkZobHBWcnMwYnVvYUJJZVBvbDNQc3V2XzlVV0pZOU1ZS1NmVDFMTlljZ0RKRXg5MWpuOVNQTU5YWGpZNC0yUDkzWEpuWDdIQWU4aWxseWczYi13aHpkelRrcU1MYktWN3ZYS1IxSFFxVkItdlpIWl9rWTU3bWgtdXZEdDg3OVpIREh2Ri1DWHItQi1XY3FQRUZRVDM2bzgtS0E2TWRrRzRteksyVDBhdHBCYTJZZEUza0JxU2g2MVZfbm5EUzdCQUJBMWk4ZVZVdl9KRk43ODRyXzBDZzlyQm5USWprUW8tbGI2TFhlSmpySm9qc3ZYNzhnX1NQV2MwYUtySnFlVkxhM1lzbWd2cnRMc182dDRxVnlDTExIdjhtOHRYTmx4RFVLb1UtY3dZcnNvY1hOQXdqWlBJWmdyWFRMcVBjOUF3Z1dqMmtTWWxDQ0stLThMaGhZUm90RmdRbnRySnFoR0JoMlVpWlBIX1QxSEVyUFE0TS00dnItVVlsUUZqZDVKeGVjS09nVEViYVhNQnJVLTQtLTRVOGlwWTNqV2ZaX0s5YVp4cmxRZEFhY21JcUtkV0xwU3l5ZWhZbmE5?oc=5,no,discovered
,,أغنام للبيع المدينة,المدينة المنورة,https://news.google.com/rss/articles/CBMipgRBVV95cUxQbTBqSy1wRG5YTGpidnk4cHZOcW1YS2s2TTJBSWZWLW91T1hmSG8xMzk4ZUplRzlDVkpZcGN3MjV1WFFYS0tfdW9DMkwzcUpldGtldW1YRVBLdVJhRGd4YUdGaDhCREJUaTdIckppand2Uk1paG45UUROeWw2Zi12bWlhTnBHVGFwdVRGaXJtaEVGd3pjLWVlRHk1Y2ZkR002clpEZ1h5QnktbUc5Z0REYnFnclB3NUJDTnhRWDZINklyWU01c3FnQVdESHRNQUpJVzl6cjBmVnE5anVLOEd4VE9GdEY0WUJmeDVjVkxPaTd5RG1KRWphYnFDNXNEZjRiTVdaSEJCb0l5WmhNM0VCdG9iR3phTlhyWGJGUlJDS1g2RVJjLTdpSWJBRkF5NGF3LUFaSnFfNUdkdmtHRkE2UGNxVEhUblBER0prMmlnV3JDek83Q3lyejhiZldJRnBnSDhGT0RoVW9YdkhTc3pMWVZvSDh0LS1xMDVadEx1WERQT1FsaHd0bGpINk8wSnl6ZGJMR1dXdHg3aTN1N09KQlNwM0xwMEdTVUlMSUcyS2ZCcTROaVVPM21ydW5tM3dPRnBWWHZGbGE3RUVtTl9WWEZQeU90d3NybTRRRzZBVXEyck5yU2U0TDk5aHc2MkpNTzh5ZEYzdGlzbGtSNDJuZzZBVWJuMUhnZUNoc2lrandWRk52Y1pfTmZ0Um1ucVZlZmhzczNR0gGgBEFVX3lxTFBmOHliTWd0dG1tUVVfdHN2dDFOVjZ5cHNLSUROVEx4YWNHSjJkaHNwamZUQjZ6Y2JQZ256Y3pGVG9NbG13OFpoT0xaX3pKODhGeGdkWGFnc2JIMXg3d0pmR2lmVWNRbmk2RDBBQ2V0dVdBNkFGX1RLZU43OHFwem8zNm1NazByZks5T3dOanNtVmxXRTBQakpPeU9Ba2JoQ1U3aklNaDhfRGJTZ3F1M1M0S1pDdEFGOWpqdHE5N1g4aEVmcDNieVpUTWNxRl96NHBWc2FiSHFYMkxTY0g3QUU4NGNPRUR0V0hFZ0tRU2V0dmhmTFRvR2hLb2haMFYxbHhLR3FETmZQazUxVTEwN21BNVNMR29UYURJYWVBcV9vOFdyWndmb1MtdVd4WXdtRVlSVEpkMnJpRzdramtKcWh6akR5X2dIZ2ZSZ01kdDA1TnZ5bTdUR29mTmpYcWQzRjlTd3BVVGEyMjRXY0N1V1BGeG9zSUpNWV9oQzgzd2FPdnI5VDIxamZ6cXlSUnFyNVIyOEpXeFZOd3NQSGtocjlvbHlZQTZEaGNrMU11bXdwd2F4MElxeERQa1lxWEVZT0dPZkkzN3VIbUFPOW1kMFVrNVFTNzhQNEN2MlRWZFFfVndQN3FJQXI5UEJ1Z0E3RVh0NG1vcVBfUEZVUnB3TFh2cHBVMEpjUjBjdUFycHQ0c3NoUjQzd2pGajhCSmdCaVc?oc=5,no,discovered
